RefId,IsBadBuy,Make,Transmission,WheelType,Nationality,Size,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,VNST,WarrantyCost,VehicleAge_decades,VehOdo_lakhs
313,0.0,0,1,-1,-1,0,1.5370284117373079,1.191765980498375,0.9989405176328137,0.8239700374531835,1.2913324202700058,1.0006064281382656,0.772110435189518,0.6646525679758308,1,-1,0.18136363636363637,0.6,0.92865
316,0.0,0,1,-1,-1,-1,1.13125,0.8630555025748617,0.7116458284186522,0.6058780210216241,1.1278664007976071,0.9351105600330647,0.6730626208537855,0.6105788692484145,1,-1,0.13734806629834254,0.4,0.86451
317,1.0,0,1,-1,-1,1,1.3680659670164919,1.095602581419781,0.8654416123295792,0.7607336390162568,1.72536043488537,1.4158262218774245,0.9592641261498029,0.877298401634419,1,-1,0.29547945205479453,0.7,0.74273
319,1.0,1,1,-1,-1,0,0.923943661971831,0.7981312049834534,0.6637526307268901,0.5987586710478277,0.9786370688626328,0.8381030253475061,0.662786938247656,0.600556613446609,1,-1,0.11036585365853659,0.3,0.47555
322,0.0,1,1,-1,-1,0,1.0211145725164417,0.8361678004535147,0.6299380738842623,0.5566562883290876,0.9257806370626078,0.7491112239715592,0.6298708231023807,0.5387143900657414,-1,-1,0.39847457627118643,0.4,0.98315
325,0.0,-1,1,-1,-1,0,1.150928590112477,1.0001136492783271,0.7581631773929526,0.683495145631068,1.1537957257112887,1.0211185889997678,0.8198248555990311,0.7288388272320689,1,-1,0.10454545454545454,0.2,0.54696
326,1.0,0,1,-1,-1,0,0.8975868157739847,0.8074123097286565,0.6015779092702169,0.5645534474780194,0.9203379601689801,0.809555408095554,0.6350858927641854,0.5727699530516432,1,-1,0.08737704918032786,0.2,0.61184
328,0.0,0,1,-1,-1,0,0.8888888888888888,0.8104623319211641,0.6429458610360196,0.5975419297888233,0.7728789741788161,0.6901419496510077,0.6058936931974662,0.5493819453115245,1,-1,0.12647727272727272,0.1,0.8012
331,0.0,0,1,-1,-1,0,0.9733700642791552,0.8031519927261707,0.655940594059406,0.5412029000306341,0.8831861356440593,0.7884558167212139,0.585505965532479,0.5471814990708239,1,-1,0.09094339622641509,0.2,0.49408
334,0.0,0,1,-1,-1,0,0.9050683829444891,0.8198961464881115,0.6412083214591051,0.5900478594374877,0.8195974865677078,0.7386736703873933,0.6089721902699776,0.5598059339428998,-1,-1,0.18922222222222224,0.1,0.60559
337,0.0,-1,1,-1,-1,0,0.8234560199625702,0.7270323859881032,0.546448087431694,0.4984894259818731,0.761070110701107,0.6565857540787903,0.533031820384429,0.4881656804733728,1,-1,0.125,0.2,0.63456
340,0.0,0,1,-1,-1,0,1.116917047681254,0.953921678009595,0.7298335467349552,0.6412660316507913,1.1572820790471035,0.9744700250740825,0.753968253968254,0.6585027726432532,1,-1,0.23087719298245615,0.3,0.70029
341,1.0,1,1,-1,-1,0,0.7515204170286707,0.667953667953668,0.530349478847333,0.48823164192583396,0.7203530979347101,0.6423585326006238,0.5399500624219725,0.5007525761259697,1,-1,0.1292485549132948,0.1,0.62846
343,0.0,0,1,-1,-1,-1,1.2633996937212864,1.0064043915827996,0.8562532433834976,0.689007203257125,1.1978221415607986,0.9743135518157662,0.7538549400342661,0.670186839967506,1,-1,0.09545454545454546,0.6,0.6006
346,0.0,0,1,-1,-1,0,0.9902964242988169,0.8023694130317717,0.6630473478106088,0.5774298558363045,1.1895257863643622,0.8432371250707413,0.7525252525252525,0.5949528829260502,1,-1,0.3063087248322148,0.5,0.83135
349,0.0,0,1,-1,-1,0,1.0258950049525966,0.855558177956101,0.6415929203539823,0.5738937702841763,0.9753800618861832,0.7966157565102736,0.6510416666666666,0.5818619582664526,1,-1,0.18110344827586206,0.4,0.69654
352,0.0,0,1,-1,-1,1,1.2893982808022924,1.0763940798325609,0.7652247847805292,0.6876790830945558,1.3029315960912051,1.0196855969409433,0.8135593220338984,0.6813665184063594,-1,-1,0.12777777777777777,0.6,0.75878
355,0.0,1,1,-1,-1,0,1.1547344110854503,0.9174311926605505,0.7005820219874973,0.6178119950575041,1.2147262193982433,0.9920634920634921,0.7707814538124037,0.6294789850861902,1,-1,0.3310769230769231,0.4,0.82246
358,1.0,-1,1,-1,-1,0,1.5346838551258442,1.2431626056688214,0.7680491551459293,0.6764069264069265,1.3448090371167294,1.1155734047300312,0.757346258709482,0.6714113065664026,-1,-1,0.3846,0.7,0.7665
361,0.0,0,1,-1,-1,0,1.2933458294283036,1.0217681030653043,0.7610853739245532,0.6534709726299839,1.1294810934686528,0.9006657094374103,0.7342768968819836,0.6133878566983731,-1,-1,0.18130434782608695,0.4,0.56039
364,0.0,0,1,-1,-1,0,1.0267620561738209,0.8169934640522876,0.6868131868131868,0.5675992383184415,1.0766879688802444,0.9048453006421483,0.7441190590494479,0.6393334433261838,1,-1,0.25470967741935485,0.4,0.77697
366,1.0,1,1,-1,-1,0,1.6745540589734256,1.1707813693051667,0.8176324209029506,0.6559247112505348,1.554054054054054,1.094196003805899,0.7554606667761538,0.63430777716492,1,-1,0.5047826086956522,0.7,0.86003
367,0.0,0,1,-1,-1,0,2.5167785234899327,1.6357688113413305,0.9477674810446504,0.7561754327003865,2.4603608529250955,1.5878616796047988,0.9953550099535501,0.8147745790331342,-1,-1,0.39311111111111113,0.9,0.47019
370,0.0,0,1,-1,-1,0,0.8898380494749956,0.7271669575334497,0.5163688939378291,0.45712196013896506,1.0052271813429836,0.8428860418071477,0.5734602592040372,0.5109339873288371,1,-1,0.499,0.4,0.98358
373,0.0,-1,1,-1,-1,0,1.9677996422182469,1.4584023864766325,0.8915906788247214,0.7465218866644044,1.594780717651323,1.1891891891891893,0.8422664624808576,0.7076230299131554,-1,-1,0.2240909090909091,0.7,0.71542
376,0.0,0,1,-1,-1,0,1.2077294685990339,1.0033444816053512,0.7939868727503705,0.6965081723625557,1.0623229461756374,0.891583452211127,0.7392075694855116,0.6228201295465869,-1,-1,0.0776,0.4,0.32671
379,0.0,0,1,-1,-1,-1,0.969794928780685,0.8365284071104915,0.6763897696047347,0.6099498062138636,0.950965824665676,0.8087615838247684,0.6949974661550713,0.6100660904931368,1,-1,0.1015625,0.3,0.40909
382,0.0,1,1,-1,-1,0,1.5452538631346577,1.2030936694356917,0.7767708525984834,0.6738328252847746,1.4442916093535076,1.1801067715650464,0.7579859231185706,0.6774193548387096,1,-1,0.36738095238095236,0.8,0.86341
385,0.0,-1,1,-1,-1,0,1.0263201456712465,0.8391987005955603,0.6284845413076533,0.558055805580558,0.9093575828688765,0.7533414337788579,0.5911517925247902,0.5353134173717838,-1,-1,0.15854838709677418,0.3,0.81646
388,0.0,1,1,-1,-1,0,1.0621401627953146,0.8816743572841134,0.5817746846454981,0.4828955681920751,0.9766338079591091,0.7809078966574223,0.6183541377716135,0.5383376937009459,-1,-1,0.17196261682242991,0.3,0.77861
391,0.0,1,1,-1,-1,0,1.2275651879444633,1.0103121516164995,0.7304785894206549,0.643243722828498,1.1301636788776306,0.9150574277420169,0.7642036470960262,0.6329666492055177,-1,-1,0.18937931034482758,0.4,0.84747
394,0.0,-1,1,-1,-1,0,1.5497553017944534,1.1124121779859484,0.847457627118644,0.6782484531175631,1.6206994597668467,1.2242268041237114,0.8746355685131195,0.7328362046798663,1,-1,0.3619298245614035,0.7,0.80341
397,0.0,-1,1,-1,-1,1,1.3575605680868839,1.208627742655262,0.9222474460839954,0.8542141230068337,1.2808723068838677,1.0385598636557307,0.9030286190608502,0.7964384904427381,1,-1,0.11466666666666667,0.5,0.66708
400,0.0,-1,1,-1,-1,0,1.364477335800185,1.1121583411875589,0.7660347961568423,0.6709882861366997,1.2486772486772486,0.9649983644095519,0.7754994742376445,0.6395663956639567,-1,-1,0.17288135593220338,0.4,0.67795
403,0.0,0,1,-1,-1,-1,1.4260249554367201,1.1665208515602217,0.8761362391851933,0.7523039307880384,1.1459676264145537,0.9554520482503285,0.7457121551081283,0.6599571027883188,1,-1,0.171625,0.5,0.82617
406,0.0,0,1,-1,1,0,1.4527591973244147,1.2590579710144927,0.9313856874832485,0.7949216516069999,1.3453348819202477,1.154676856620701,0.8887468030690537,0.7711939636040834,-1,-1,0.08187050359712231,0.6,0.75149
409,0.0,0,1,-1,-1,0,1.3004334778259419,1.0431991440417279,0.8553569470336659,0.6923486596840049,1.173461712050549,0.975,0.8281133878331033,0.6961799357372367,-1,-1,0.19230769230769232,0.4,0.5479
412,1.0,0,1,1,-1,0,0.753465943339361,0.6477243285257794,0.55666889334224,0.5074081591231987,0.7100255609201931,0.5976571838393497,0.5278344711098599,0.47184649260773825,1,-1,0.1384,0.2,0.79092
415,1.0,1,1,-1,-1,0,1.5353260869565217,1.2090734003851915,0.8231351981351981,0.6870136186770428,1.5933446136491822,1.2166236003445305,0.8425290784372204,0.7114972925324267,1,-1,0.14743362831858406,0.7,0.64139
416,1.0,1,1,1,-1,0,1.0487189698659232,0.9127671865973426,0.699176918311355,0.6264372373324875,1.1118930330752992,0.8632936291115725,0.7138984276161214,0.5931821594834059,1,-1,0.14151898734177215,0.4,0.64407
417,1.0,0,1,-1,-1,0,2.3759791122715406,1.6479536399855126,1.0317460317460319,0.8562288295069628,1.2413281979982618,0.9939055703094093,0.7747853828393985,0.6620401066178606,1,-1,0.36065934065934063,0.7,0.92537
418,0.0,0,1,-1,-1,1,1.4954128440366972,1.232980332829047,0.8741821302155959,0.7835785020671089,1.6521386580174335,1.4093031298633927,0.8856770267333188,0.8432488360062079,1,-1,0.38220858895705523,0.5,0.67744
421,0.0,0,1,-1,-1,1,1.5128449096098953,1.2078395624430265,0.9304775280898876,0.794523286028383,1.3472292831723436,1.1336090118351632,0.8272632674297606,0.7188065099457505,-1,-1,0.12830188679245283,0.6,0.63944
424,0.0,0,1,-1,-1,0,1.2804753124359762,0.969743987587277,0.7573003756209863,0.5971717943818078,1.8042725173210161,1.5103914934751088,0.8981175456243713,0.8047901107391192,1,-1,0.20352,0.5,0.70235
427,1.0,0,1,-1,-1,0,1.2831402831402832,1.0146549969468757,1.061541737649063,0.8585945573544609,1.2413281979982618,0.9939055703094093,0.7747853828393985,0.6620401066178606,1,1,0.15125376128385157,0.4,0.52492
430,0.0,0,1,-1,-1,0,1.2729549248747913,1.018363939899833,1.0748898678414096,0.8753049217965275,1.3504538410449414,1.1248386501936198,1.1342506507995538,0.959572125216297,1,1,0.10213114754098361,0.4,0.40556
432,1.0,0,1,-1,-1,0,1.2461067733141404,1.0014230512344615,0.7767409125674878,0.6610186577974674,1.2413281979982618,0.9939055703094093,0.7747853828393985,0.6620401066178606,1,1,0.32670007158196135,0.2,0.81858
433,0.0,0,1,-1,-1,0,0.9283185840707965,0.7857677902621722,0.7944562253862466,0.6803735893111947,0.9283185840707965,0.7857677902621722,0.7944562253862466,0.6803735893111947,1,1,1.2428979980934223,0.5,0.81835
434,1.0,1,1,1,-1,-1,1.1735857664233578,0.9657437822618489,1.0321998194402648,0.8570000832847505,1.1735857664233578,0.9657437822618489,1.0321998194402648,0.8570000832847505,1,1,0.1752186588921283,0.6,0.85629
436,1.0,0,1,-1,-1,0,0.995997816991086,0.7743988684582744,0.8505514991455647,0.6729351032448377,1.049856184084372,0.8007898200965335,0.8928571428571429,0.6944444444444444,1,1,0.2507762557077626,0.4,0.80531
439,1.0,0,1,1,-1,1,1.578891931746366,1.2643387314439947,1.3319708548071796,1.085917125470878,1.578891931746366,1.2643387314439947,1.3319708548071796,1.085917125470878,1,1,0.26724482988659104,0.7,0.64381
440,1.0,0,1,-1,-1,0,1.0136897001303782,0.7741453700630601,0.8528336380255942,0.665667808219178,1.0932739629716428,0.8131427575387833,0.91327329678935,0.6966845878136201,1,1,0.46130760986066455,0.4,0.82007
442,0.0,-1,1,-1,-1,-1,1.0476335567743247,0.909130971267407,0.9264415304472786,0.8087658773718049,1.0004849660523762,0.8681198451439152,0.8865492049849591,0.7736443411085278,1,1,0.09452253999030538,0.2,0.47662
443,1.0,1,1,-1,-1,0,1.3056206088992974,0.9405314213412063,0.9509594882729211,0.7285200914733747,0.8999192897497982,0.6692677070828331,0.7021410579345088,0.5440351305196389,1,1,0.547085201793722,0.7,0.70214
444,1.0,0,1,1,-1,-1,0.8123944256756757,0.6883442168351374,0.717148182665424,0.6120257695060844,0.8123944256756757,0.6883442168351374,0.717148182665424,0.6120257695060844,1,1,0.1953216374269006,0.3,0.8924
445,1.0,0,1,-1,-1,0,0.7681665938546672,0.6606136505948653,0.6663719050025265,0.5781455501972819,0.9080736787743157,0.7481208339242661,0.7787127251254797,0.6500308071472581,1,1,0.4079620853080569,0.3,0.8975
448,0.0,1,1,-1,-1,0,0.8825701624815362,0.7510055304172951,0.7648489503328213,0.6571711394632644,1.0065700808625337,0.8119309688816415,0.8645637389668644,0.7072679924242424,1,1,0.11230125523012552,0.2,0.55844
451,0.0,0,1,-1,-1,0,0.9307992202729045,0.8058100289296046,0.8096160833232409,0.7066596194503171,0.886604774535809,0.7833372392781814,0.7734582899456207,0.6879695379232273,1,1,0.1525804038893044,0.2,0.65711
454,0.0,0,1,-1,-1,0,0.9131266220461686,0.7350192413413964,0.7951706910907577,0.6475830669379057,1.0808407437348424,0.8902650153149554,0.9310584958217271,0.7764227642276422,1,1,0.16724008975317875,0.3,0.62212
456,1.0,0,1,1,-1,0,1.5067123678948873,1.0833846785787635,1.2321887409483765,0.9159576315332523,1.5263310185185186,1.1378343399482311,1.2464555765595464,0.9578717995278736,1,1,0.15222748815165876,0.5,0.73731
457,1.0,1,1,-1,-1,0,1.0792492179353492,0.8348457350272233,0.8916648718500969,0.7069672131147541,1.074766355140187,0.8395862908132224,0.8884120171673819,0.7107296137339055,1,1,0.21956521739130436,0.5,0.91888
458,1.0,0,1,-1,-1,0,1.7149958574979287,1.2925382453949423,1.3324750563244288,1.0457186158120737,1.4733096085409252,1.118616590110781,1.1711456859971712,0.9206137424949966,1,1,0.18888888888888888,0.6,0.46237
460,0.0,0,1,-1,-1,0,1.1463536463536463,0.9756270369845543,0.9855425135986258,0.8476976114257572,1.2742920599666852,1.0631562693020382,0.7510635976873569,0.6497734994337486,1,1,0.145679012345679,0.3,0.59634
463,1.0,0,1,1,-1,1,1.0454380883417813,0.8693361433087461,0.8931333127126508,0.7525410476935106,1.0397911415196255,0.8578431372549019,0.8887349953831948,0.7431476000514734,1,1,0.42458874458874457,0.6,0.88176
464,1.0,0,1,-1,-1,0,1.5913233685745534,1.2247474747474747,1.2608318890814558,1.0036790066681995,1.6256983240223464,1.1903463321516226,1.2838235294117648,0.9786995515695067,1,1,0.38694158075601376,0.7,0.75513
466,0.0,0,1,-1,-1,0,1.7436845348120764,1.1274900398406376,1.256102973812694,0.8813453752725008,1.6320645905420992,1.1199050257222003,1.192583227981458,0.8764323319913286,1,1,0.5141342756183745,0.7,0.74134
467,1.0,0,1,-1,-1,1,1.2644822592324403,1.051482763811531,1.0802660068048253,0.9102163148292938,1.288983207233807,1.0281130409184576,1.0994805603651818,0.8911712171472315,1,1,0.3255547602004295,0.6,0.70788
469,0.0,0,1,-1,1,0,1.2810571292926096,1.0507528556593977,1.1051194539249147,0.9178004535147393,1.2810571292926096,1.059832416863053,1.1051194539249147,0.9252485998399818,1,1,0.08474366893143916,0.4,0.75635
472,0.0,-1,1,-1,-1,-1,0.9936701953508676,0.8499813293502614,0.8758176221623701,0.7544121302510565,1.1900405175794013,1.030327034061333,1.0390277302293736,0.9065113500597372,1,1,0.13344316309719934,0.2,0.63029
475,0.0,1,1,-1,-1,0,1.0555156306144449,0.8222533240027992,0.9023191522039625,0.7149811366678837,1.1542239685658153,0.8783076693078188,0.9796564949141238,0.7606162610046608,1,1,0.336,0.4,0.79435
477,1.0,-1,1,1,-1,0,1.455071477195371,1.0462555066079295,1.1638987203920501,0.8701404437207408,1.455071477195371,1.0462555066079295,1.1638987203920501,0.8701404437207408,1,1,0.23859649122807017,0.5,0.68387
478,0.0,0,-1,-1,-1,0,1.7183462532299743,1.3249944653531105,1.4042702956358517,1.1128672368910375,1.9844164456233422,1.4752280009859502,0.9474434066803863,0.8157284993866702,1,1,0.08437761069340016,0.5,0.56092
480,1.0,0,1,-1,-1,0,1.133170871559633,0.9479553903345725,0.9839432412247946,0.8315800547022932,1.0974593919200333,0.9277080154911396,0.9548254620123203,0.8146964856230032,1,1,0.18975332068311196,0.3,0.51215
481,1.0,0,1,1,-1,1,1.0406539991162174,0.8095565486421451,0.9020684371807968,0.7118387909319899,1.0406539991162174,0.8095565486421451,0.9020684371807968,0.7118387909319899,1,1,0.16348195329087048,0.4,0.7408
